source_id,ra,dec,teff_val,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,chip,sdss_r_mag
3043237599147614464,119.18287957917993,-6.81625467364734,5432.11279296875,16.274654388427734,16.650543212890625,15.732773780822754,R44_SW1,16.238475799560547
3043237564787723392,119.17747145194448,-6.822294424626492,5422.0,16.1091365814209,16.488746643066406,15.567754745483398,R44_SW1,16.072729110717773
3043237770945789568,119.25296565085014,-6.811371894692968,,17.414817810058594,17.900888442993164,16.771923065185547,R44_SW1,17.37136459350586
3043189083196904064,119.24337498408217,-6.915148077839333,4888.33349609375,13.92379379272461,14.440715789794922,13.255196571350098,R44_SW1,13.88122844696045
3043189976550087552,119.25862546185844,-6.882549176367575,5381.66650390625,16.75254249572754,17.166622161865234,16.204008102416992,R44_SW1,16.713502883911133
3043237564783922304,119.16846011651288,-6.816738856990913,,17.88182830810547,18.132638931274414,16.983903884887695,R44_SW1,17.83854103088379
3043237702226329088,119.22111490479966,-6.822619876308827,5409.0,15.913637161254883,16.301441192626953,15.37028694152832,R44_SW1,15.876534461975098
3043143212945510016,119.15732827788693,-6.891552911422304,4063.25,16.87884521484375,17.76511573791504,15.950631141662598,R44_SW1,16.946067810058594
3043190320147128832,119.22901916896738,-6.854476033539727,,17.076690673828125,17.53815269470215,16.473188400268555,R44_SW1,17.033733367919922
3043237736586064000,119.2246168988645,-6.818111735516098,5365.0,15.483397483825684,15.894390106201172,14.918754577636719,R44_SW1,15.443655014038086
3043190010909489536,119.23036927012438,-6.876429913711034,5095.63330078125,16.872581481933594,16.83531379699707,15.964838981628418,R44_SW1,16.840131759643555
3043190113988706176,119.21541920519657,-6.875966852547851,5276.419921875,16.556133270263672,16.957674026489258,15.965928077697754,R44_SW1,16.515602111816406
3043189942190013696,119.23869814025336,-6.888019962884637,,17.717042922973633,17.9954776763916,17.255502700805664,R44_SW1,17.698421478271484
3043190010909487744,119.23408039690628,-6.87249523768022,6127.2998046875,14.442591667175293,14.74593448638916,13.981868743896484,R44_SW1,14.421045303344727
3043237667866584704,119.2433269012354,-6.825624988996165,6016.0,15.534750938415527,15.822266578674316,15.073394775390625,R44_SW1,15.515029907226562
3043189976549748736,119.25363972404155,-6.882006426647212,5259.94677734375,15.767903327941895,16.17294692993164,15.183972358703613,R44_SW1,15.727500915527344
3043190217067918976,119.22565600322767,-6.87190871388651,5406.0,16.857084274291992,17.253992080688477,16.302480697631836,R44_SW1,16.81869125366211
3043190010909488640,119.2384313202934,-6.879386981365083,5299.66650390625,15.793152809143066,16.216127395629883,15.223488807678223,R44_SW1,15.752579689025879
3043190217067919104,119.21956251594472,-6.868503172158745,,17.80156707763672,18.13546371459961,17.289743423461914,R44_SW1,17.771350860595703
3043237770945796864,119.24678943187996,-6.820895012360197,5033.490234375,16.03626823425293,16.50018882751465,15.413393020629883,R44_SW1,15.992966651916504
3043237839665273088,119.23291934991273,-6.811820533710021,,17.286476135253906,17.5616512298584,16.848215103149414,R44_SW1,17.271259307861328
3043189010177483136,119.25246065458927,-6.920521808189184,,17.785404205322266,18.967628479003906,16.672557830810547,R44_SW1,18.0908260345459
3043190354506865408,119.26135646332446,-6.868874966380475,5228.58642578125,15.125749588012695,15.55928897857666,14.537278175354004,R44_SW1,15.08398151397705
3043189010177483776,119.24753051857586,-6.918563881135992,,17.761503219604492,18.316082000732422,17.02992057800293,R44_SW1,17.723772048950195
3043189869170948608,119.22063140057244,-6.900995881531029,,17.79241180419922,18.103763580322266,17.30446434020996,R44_SW1,17.766883850097656
3043190040969647360,119.24596189194213,-6.8726035017901745,5664.0,16.974950790405273,17.318246841430664,16.45965003967285,R44_SW1,16.94354820251465
3043190423226342400,119.24819563571685,-6.86147478171574,,17.534423828125,17.933063507080078,16.975971221923828,R44_SW1,17.49570083618164
3043190423226339840,119.25623080316143,-6.860361286297255,,17.805458068847656,18.222267150878906,17.16851043701172,R44_SW1,17.762744903564453
3043189078896964480,119.25033388933396,-6.9037193273659865,,17.474822998046875,17.873281478881836,16.883316040039062,R44_SW1,17.43437385559082
3043190698104247296,119.22751006436117,-6.843279319879701,4898.25,16.973011016845703,17.473491668701172,16.302921295166016,R44_SW1,16.930086135864258
3043190663744498304,119.25737767717912,-6.835427279836222,5765.33349609375,16.649822235107422,16.97634506225586,16.15172004699707,R44_SW1,16.62165641784668
3043237461708175616,119.16002556706812,-6.832550690519068,,17.095365524291992,17.469053268432617,16.53544044494629,R44_SW1,17.0580997467041
3043237221190006656,119.19273816248416,-6.8522350155709075,5779.5,17.029050827026367,17.356176376342773,16.54003143310547,R44_SW1,17.001747131347656
3043237221190005248,119.19807428548083,-6.849636211845463,6304.66650390625,14.454084396362305,14.726078033447266,14.023067474365234,R44_SW1,14.440258026123047
3043143243007932160,119.17303619544795,-6.8778228986344825,5010.66748046875,17.036211013793945,17.52550506591797,16.37346649169922,R44_SW1,16.992965698242188
3043143243007932288,119.17366091875226,-6.879492754737329,,17.756391525268555,18.106067657470703,17.17790985107422,R44_SW1,17.71949005126953
3043237663567043968,119.2337305367496,-6.819922781392689,,17.641202926635742,18.272735595703125,16.460180282592773,R44_SW1,17.707767486572266
3043188975817742464,119.24231777234651,-6.932317405003248,4969.552734375,16.91800308227539,17.423091888427734,16.2792911529541,R44_SW1,16.87466049194336
3043190732463979904,119.24006047931097,-6.834312896679561,,17.515554428100586,18.647357940673828,16.440397262573242,R44_SW1,17.76555061340332
